"id","latitude","longitude","year","name","sex","bottom_depth","surface_temperature","bottom_temperature","haul","cpue"
159987,58.32687,-169.1315,2009,"snow crab","female",67,5.3,-0.6,100,181
171202,57.33752,-170.2319,2009,"snow crab","female",56,3.2,3,121,75
171203,57.33771,-170.85921,2009,"snow crab","female",84,6,2.7,122,295
171204,57.33068,-171.46581,2009,"snow crab","female",100,6.3,2.7,149,607
171205,57.32664,-172.1104,2009,"snow crab","female",109,6,2.7,155,33221
171206,57.1651,-168.6522,2009,"snow crab","female",77,5.8,-0.3,106,3431
171207,57.17334,-169.32305,2009,"snow crab","female",73,6.1,-0.2,111,9264
164276,56.33801,-166.3991,2009,"snow crab","male",103,4.7,1.8,58,452
164275,56.33223,-167.049,2009,"snow crab","male",113,5.5,1.9,74,1346
164274,56.34752,-167.66195,2009,"snow crab","male",128,6.1,2.6,78,410
162027,57.17334,-169.32305,2009,"snow crab","male",73,6.1,-0.2,111,12935
162026,57.1651,-168.6522,2009,"snow crab","male",77,5.8,-0.3,106,3309
162025,57.33372,-173.3546,2009,"snow crab","male",122,7.2,3.2,159,71
164273,56.0073,-168.24221,2009,"snow crab","male",151,6.3,3.3,82,364
164272,55.99581,-162.27235,2009,"snow crab","male",73,5,2,27,383
160152,58.34376,-169.74605,2009,"snow crab","female",70,5.2,-0.3,105,315
160153,58.3336,-170.38655,2009,"snow crab","female",74,5,-0.4,121,1400
160154,58.3586,-171.0071,2009,"snow crab","female",83,5.4,-0.9,128,896
160155,58.33598,-171.6427,2009,"snow crab","female",96,5.6,-0.3,131,4496
161734,58.99435,-175.7336,2009,"snow crab","female",132,7.2,1.3,192,525
161735,58.99511,-176.95866,2009,"snow crab","female",135,7,1.7,184,183
171208,57.67109,-167.78125,2009,"snow crab","female",69,4.7,-0.5,67,34344
171209,57.65799,-167.12246,2009,"snow crab","female",68,4.8,-0.6,70,15763
171210,57.66949,-166.51595,2009,"snow crab","female",67,4.5,-1.1,60,465
161736,58.99857,-177.59935,2009,"snow crab","female",134,6.9,2.2,183,61
161737,59.33759,-168.55236,2009,"snow crab","female",42,2.7,2.5,95,580
161738,59.3364,-169.2267,2009,"snow crab","female",50,3.4,1.3,97,144
161739,59.3362,-169.8617,2009,"snow crab","female",61,3.9,-0.8,102,1836
162039,57.66016,-171.55301,2009,"snow crab","male",99,5.9,1.7,148,6152
162040,57.67459,-172.1684,2009,"snow crab","male",108,6.3,1.8,152,11621
162041,57.67408,-172.81705,2009,"snow crab","male",119,6.5,2.4,153,3967
162024,57.34897,-172.82015,2009,"snow crab","male",117,6.5,2.9,154,269
162123,59.988,-172.57871,2010,"snow crab","female",65,7.5,-1,190,906
162124,59.99815,-173.24361,2010,"snow crab","female",75,8.3,-1.1,194,3755
162125,59.99982,-173.95973,2010,"snow crab","female",97,8.5,0.6,202,5683
162277,57.99743,-170.98489,2010,"snow crab","male",86,5.6,1.2,128,1981
162278,57.99007,-171.58976,2010,"snow crab","male",98,6.1,2,147,6838
162279,57.99951,-172.27632,2010,"snow crab","male",104,6.7,2.2,147,5964
162280,57.99725,-172.86515,2010,"snow crab","male",108,6.8,2.8,146,1535
162281,57.99878,-173.46183,2010,"snow crab","male",116,6.7,3,117,2947
162282,57.83119,-168.73787,2010,"snow crab","male",70,4.9,-1.2,102,30370
162283,57.83208,-169.33577,2010,"snow crab","male",66,6,-1.4,133,7114
162284,57.8341,-169.97375,2010,"snow crab","male",71,6.2,-1.1,134,10105
162285,57.84236,-170.60938,2010,"snow crab","male",77,5.4,0.3,143,8406
162286,58.32595,-167.84206,2010,"snow crab","male",60,3.4,0.2,87,2849
162290,59.00001,-172.4316,2010,"snow crab","male",98,6.4,1.5,128,11226
162291,58.99771,-173.08992,2010,"snow crab","male",106,6.5,2.3,127,19324
162292,58.99819,-173.71292,2010,"snow crab","male",117,6.8,2.6,126,3522
162293,59.00231,-174.39045,2010,"snow crab","male",126,6.6,2.9,125,8021
162294,59.01266,-175.00103,2010,"snow crab","male",129,6.5,2.2,124,265
162295,59.0013,-176.32493,2010,"snow crab","male",135,7.3,2.7,134,184
162296,59.00636,-176.94937,2010,"snow crab","male",136,7.3,2.5,132,117
162297,59.3354,-169.24927,2010,"snow crab","male",50,2.3,-0.7,78,451
162298,59.33091,-169.86166,2010,"snow crab","male",60,6,-1.2,149,27971
162299,59.32954,-170.54303,2010,"snow crab","male",68,5.9,-1.5,148,29008
162300,59.33,-171.18426,2010,"snow crab","male",75,7.3,-1.5,168,58688
162301,59.33185,-171.83627,2010,"snow crab","male",80,9.3,-0.9,225,17828
162302,59.33328,-172.49443,2010,"snow crab","male",87,8.7,-0.4,179,38847
162303,59.33198,-173.17054,2010,"snow crab","male",102,8.6,1.6,180,9278
162304,59.33722,-173.80012,2010,"snow crab","male",110,8.5,2.1,181,2843
162305,59.33222,-174.45515,2010,"snow crab","male",120,8.4,2.4,182,1627
162306,59.33459,-175.09661,2010,"snow crab","male",132,7.8,1.9,143,381
162307,59.32272,-175.74969,2010,"snow crab","male",135,6.9,2.6,136,257
162308,59.33374,-176.38939,2010,"snow crab","male",135,7.2,2.6,137,1050
162309,59.3338,-177.04768,2010,"snow crab","male",148,7.4,2.5,138,298
162310,59.6647,-169.26427,2010,"snow crab","male",48,2.9,-1.1,77,238
162311,59.65554,-169.91809,2010,"snow crab","male",56,6.6,-1.4,150,31564
162312,59.66403,-170.57833,2010,"snow crab","male",66,7.1,-1.5,158,16658
162313,59.66748,-171.22467,2010,"snow crab","male",72,7.1,-1.5,169,23978
162314,59.66692,-171.87825,2010,"snow crab","male",78,9,-1.4,226,37090
162315,59.6713,-172.55824,2010,"snow crab","male",84,8.1,-1.1,188,37311
162316,59.66353,-173.25308,2010,"snow crab","male",95,8.2,-0.2,186,12545
161632,58.99992,-171.78111,2010,"snow crab","male",87,6.1,0.8,127,12058
161631,59.00037,-171.13321,2010,"snow crab","male",76,5.7,-1.4,126,18012
161630,58.99927,-170.48885,2010,"snow crab","male",71,5.4,-1.5,125,16646
161465,58.99955,-169.83926,2010,"snow crab","male",64,4.6,-1.2,124,5771
161464,59.00356,-169.17427,2010,"snow crab","male",54,1.4,0.5,81,841
161463,58.99517,-168.54852,2010,"snow crab","male",47,1.3,1.4,82,76
162452,58.33351,-167.19771,2010,"snow crab","male",52,3.5,1.6,82,351
162453,58.33651,-166.56526,2010,"snow crab","male",47,1.7,1.7,64,81
162454,58.33082,-168.48883,2010,"snow crab","male",66,3.5,-0.8,86,3016
162647,62.00127,-174.47745,2010,"snow crab","female",72,7.6,-1.5,176,263827
162648,61.99556,-175.17323,2010,"snow crab","female",81,9.2,-1.5,245,243631
162649,62.00203,-175.83704,2010,"snow crab","female",92,9,-1.2,244,247088
161329,61.99597,-173.73797,2010,"snow crab","female",62,7.5,-1.5,175,176056
161328,61.66337,-176.46498,2010,"snow crab","female",105,8.9,0.5,241,145192
161327,61.66355,-175.77808,2010,"snow crab","female",95,8.9,-1,243,556833
161326,61.66696,-175.08573,2010,"snow crab","female",85,9.1,-1.4,242,262627
161325,61.66009,-174.44389,2010,"snow crab","female",76,7.3,-1.4,177,134708
161324,61.66335,-173.65225,2010,"snow crab","female",70,7.4,-1.5,174,228335
161323,61.33359,-176.96159,2010,"snow crab","female",117,8.6,1.8,214,912501
161322,61.3281,-176.29939,2010,"snow crab","female",106,8.8,1.3,240,312699
161321,61.33706,-175.64829,2010,"snow crab","female",97,9,-0.3,239,190452
161320,61.3351,-174.97533,2010,"snow crab","female",86,8.9,-1.2,238,206679
161319,61.33433,-174.31478,2010,"snow crab","female",78,9.2,-1.4,237,232692
161318,61.32649,-173.58673,2010,"snow crab","female",73,7.5,-1.4,173,229403
161317,60.99211,-177.62705,2010,"snow crab","female",132,8.8,2.1,212,11952
161316,60.99769,-176.97357,2010,"snow crab","female",122,8.6,1.9,213,239592
161315,60.99397,-176.28222,2010,"snow crab","female",111,8.6,1.7,217,355535
161314,60.99362,-175.5687,2010,"snow crab","female",102,8.7,1,218,260929
161313,61.0023,-174.87745,2010,"snow crab","female",92,9.3,-0.5,235,239908
161312,60.99961,-174.18356,2010,"snow crab","female",84,9.3,-1.2,234,80785
161311,60.99451,-173.49159,2010,"snow crab","female",74,9.3,-1.4,233,128566
161310,61.00067,-172.8103,2010,"snow crab","female",67,8.9,-1.3,230,147367
161309,60.98201,-172.15966,2010,"snow crab","female",64,9,-1.4,229,138729
161308,60.98359,-171.4863,2010,"snow crab","female",60,7.6,-1.4,172,1070004
161307,60.6656,-178.20216,2010,"snow crab","female",162,9.3,2.5,210,1023
161306,60.66777,-177.50715,2010,"snow crab","female",147,9.1,2,211,2167
161305,60.66882,-176.81228,2010,"snow crab","female",129,9.1,2,215,39023
161304,60.66679,-176.19652,2010,"snow crab","female",118,9.1,1.7,216,128997
162786,59.995,-174.59497,2010,"snow crab","female",108,8.8,1.2,204,7126
162787,59.9989,-175.24837,2010,"snow crab","female",117,9.4,1.6,220,26421
162788,60.00315,-175.92535,2010,"snow crab","female",129,9.6,2,221,33537
162789,59.99957,-176.71528,2010,"snow crab","female",141,9.4,2.4,207,68367
162790,59.99648,-177.21053,2010,"snow crab","female",135,9.3,2,208,13728
162791,59.83152,-172.27506,2010,"snow crab","female",76,8.1,-1.3,189,76108
162792,59.83173,-172.91776,2010,"snow crab","female",80,8.2,-1.2,195,3475
162853,55.00323,-166.34548,2010,"snow crab","female",144,6.5,4,93,66
162854,56.00335,-167.0062,2010,"snow crab","female",134,5.4,3.7,91,122
162855,56.33091,-167.02635,2010,"snow crab","female",113,5,2.8,90,60
163055,55.99885,-163.39093,2010,"snow crab","male",87,4.3,1.6,28,606
163056,55.98658,-162.80579,2010,"snow crab","male",78,4.4,1,31,52
163057,55.99938,-162.22921,2010,"snow crab","male",70,3.9,1.6,25,667
160645,60.65627,-175.42069,2010,"snow crab","female",106,8.9,1.4,219,50895
160644,60.6653,-174.81792,2010,"snow crab","female",98,9.7,1,236,676314
160643,60.66953,-174.1362,2010,"snow crab","female",86,8.7,-0.8,199,234422
163529,55.01477,-166.93428,2010,"snow crab","male",154,6.3,4,94,230
163530,55.00323,-166.34548,2010,"snow crab","male",144,6.5,4,93,399
163531,54.98863,-165.75866,2010,"snow crab","male",131,5.7,3.9,58,357
163532,54.99851,-165.14482,2010,"snow crab","male",111,5.6,3.8,55,873
163533,55.02157,-164.59407,2010,"snow crab","male",64,5,5.1,54,70
163534,55.33566,-166.9608,2010,"snow crab","male",139,6.2,3.8,95,62
165816,56.82901,-169.26412,2011,"snow crab","male",81,4.3,3.3,95,1692
162053,58.33613,-169.74306,2011,"snow crab","male",69,4.1,1.1,123,17228
162054,58.33198,-170.38495,2011,"snow crab","male",74,3.4,0.1,122,20848
162055,58.33623,-171.01475,2011,"snow crab","male",83,4.9,1.6,129,47388
162894,59.00326,-169.18089,2011,"snow crab","male",54,3.9,2.2,111,77
162895,59.00094,-169.81514,2011,"snow crab","male",63,2.4,0.9,121,743
162896,59.00374,-170.48949,2011,"snow crab","male",71,4.4,0.2,120,40862
162897,59.0035,-171.11465,2011,"snow crab","male",77,3.9,-0.8,131,21731
162898,59.00438,-171.78427,2011,"snow crab","male",87,3.9,1.1,130,16694
162899,58.9963,-172.43204,2011,"snow crab","male",98,4.6,1.8,144,3785
165817,56.83547,-169.85544,2011,"snow crab","male",71,4.8,3.7,98,442
165818,56.83483,-170.48635,2011,"snow crab","male",101,5.5,3.2,98,456
165819,57.333,-167.73566,2011,"snow crab","male",74,5,2.6,73,54748
165990,57.35297,-164.63506,2011,"snow crab","male",66,3.6,0.8,51,418
165989,57.33221,-165.2355,2011,"snow crab","male",67,3.7,0.2,51,789
165988,57.33043,-165.86923,2011,"snow crab","male",68,3.8,0.4,58,2657
165987,57.32979,-166.50161,2011,"snow crab","male",70,3.2,0.7,57,5767
165986,57.33541,-167.12934,2011,"snow crab","male",71,3.9,2.1,73,11123
161689,60.01252,-175.93443,2011,"snow crab","female",129,7.2,2.3,185,236730
162056,58.34307,-171.65253,2011,"snow crab","male",96,4.6,1.7,128,10473
161236,60.00531,-169.96701,2011,"snow crab","male",55,4.6,0.7,115,218
161235,60.00389,-169.32824,2011,"snow crab","male",46,4,2.5,114,151
161234,59.50354,-173.49058,2011,"snow crab","male",102,4.5,1.5,145,22153
161233,59.49877,-172.8456,2011,"snow crab","male",93,4,0.8,142,2250
163187,57.65833,-165.24562,2011,"snow crab","male",62,4.1,0.8,50,858
161690,60.00423,-176.71954,2011,"snow crab","female",141,7.1,1.7,186,728120
161691,60.00718,-177.20361,2011,"snow crab","female",137,7.6,1.6,188,7814
161692,60.00318,-177.89746,2011,"snow crab","female",141,7.5,2.4,187,1551
161693,59.83979,-172.24995,2011,"snow crab","female",75,3.9,-0.1,134,21395
161694,59.82541,-172.89496,2011,"snow crab","female",80,4,0.2,137,17533
161695,59.83403,-173.56176,2011,"snow crab","female",94,4.4,0.9,139,22646
161696,59.83808,-174.25024,2011,"snow crab","female",106,4.7,1.9,143,1461
161697,60.32971,-169.30202,2011,"snow crab","female",43,4.3,3.1,117,75
163186,57.66603,-165.87991,2011,"snow crab","male",64,2.8,0.8,59,1419
163185,57.66709,-166.51991,2011,"snow crab","male",66,3,0.9,58,6503
163184,57.67584,-167.12478,2011,"snow crab","male",67,3.7,1.1,72,57017
163183,57.66673,-167.76701,2011,"snow crab","male",69,3,2.5,72,43472
163182,57.11403,-170.45833,2011,"snow crab","male",51,4.1,4,100,74
160210,60.99762,-171.4781,2011,"snow crab","female",60,5.2,-1.1,174,83816
160211,60.99808,-172.1477,2011,"snow crab","female",64,4.9,-1.2,175,39845
171233,58.33241,-174.2963,2011,"snow crab","female",159,8,3.3,202,135
171232,58.34408,-173.5749,2011,"snow crab","female",116,6.8,2.9,159,163115
171231,58.33572,-172.92917,2011,"snow crab","female",109,7,2.5,156,66946
171230,58.33924,-172.2913,2011,"snow crab","female",102,6.8,2.2,157,572422
171229,58.34307,-171.65253,2011,"snow crab","female",96,4.6,1.7,128,1756
171228,58.33623,-171.01475,2011,"snow crab","female",83,4.9,1.6,129,41575
171227,58.33198,-170.38495,2011,"snow crab","female",74,3.4,0.1,122,31303
171226,58.33613,-169.74306,2011,"snow crab","female",69,4.1,1.1,123,30958
171225,58.3349,-169.122,2011,"snow crab","female",67,4.5,1.2,109,290
171224,58.31991,-168.46197,2011,"snow crab","female",65,4.2,1.2,107,75
163181,57.16583,-169.8903,2011,"snow crab","male",50,4.2,3.7,96,74
163180,57.15973,-169.32877,2011,"snow crab","male",71,4.4,2.1,93,2350
163179,57.16976,-168.60847,2011,"snow crab","male",76,5.2,3.5,90,1224
163178,57.34676,-172.81119,2011,"snow crab","male",117,7.6,3.3,156,3022
171223,58.33628,-167.84441,2011,"snow crab","female",59,3.3,1.6,70,66
171222,57.83285,-170.61086,2011,"snow crab","female",78,4.5,2,125,135
171221,57.82948,-169.96658,2011,"snow crab","female",72,4.1,2,125,10299
171220,57.83689,-169.36051,2011,"snow crab","female",66,4.6,0.3,107,11998
171219,57.82507,-168.73022,2011,"snow crab","female",71,4.3,1.4,105,107719
163177,57.3289,-172.09325,2011,"snow crab","male",108,7.3,3.1,151,7577
163176,57.32627,-171.46882,2011,"snow crab","male",101,6.7,2.9,145,6353
171218,58.00312,-172.86119,2011,"snow crab","female",108,6.9,2.9,154,39772
163000,59.99787,-174.59017,2011,"snow crab","male",107,5.4,1.8,164,14523
171217,58.00135,-172.23833,2011,"snow crab","female",105,7.3,2.8,155,14912
163001,60.004,-175.26426,2011,"snow crab","male",116,5.4,1.7,164,39748
163002,60.01252,-175.93443,2011,"snow crab","male",129,7.2,2.3,185,29129
163175,57.3383,-170.85303,2011,"snow crab","male",83,5.9,2.9,102,13389
163174,57.32902,-169.61458,2011,"snow crab","male",61,4.2,1.4,101,7389
163173,57.33187,-168.98133,2011,"snow crab","male",70,5.1,2.9,92,606
163172,57.33154,-168.37638,2011,"snow crab","male",74,5.6,3.3,91,1318
163171,57.33421,-164.00592,2011,"snow crab","male",62,3.7,1.8,36,76
173149,59.32676,-170.53269,2011,"snow crab","female",68,4.4,-0.6,119,31224
173150,59.32578,-171.17729,2011,"snow crab","female",75,3.8,-0.9,132,46292
173151,59.33787,-171.83029,2011,"snow crab","female",80,3.9,-0.5,131,57103
171216,58.00569,-171.59539,2011,"snow crab","female",97,5.7,2.5,127,44327
171215,58.00725,-170.97503,2011,"snow crab","female",87,5.4,2.4,126,1951
171214,57.99528,-170.3403,2011,"snow crab","female",75,4.3,1.4,124,2528
171213,58.0003,-169.70404,2011,"snow crab","female",70,4.2,0.1,124,127179
171212,58.00031,-169.06992,2011,"snow crab","female",69,4.1,0.6,108,4338
171211,57.98903,-168.43065,2011,"snow crab","female",69,4.2,1.7,106,2714
171162,57.33221,-165.2355,2011,"snow crab","female",67,3.7,0.2,51,143
153833,57.00301,-162.7859,2011,"snow crab","male",61,3.3,2.1,26,602
153832,57.00193,-163.39286,2011,"snow crab","male",65,3.9,2,40,79
153831,57.00196,-164.02813,2011,"snow crab","male",69,4.3,1.2,35,580
153830,56.99777,-164.60206,2011,"snow crab","male",70,4.5,2,52,496
153829,56.99708,-165.2296,2011,"snow crab","male",71,4.3,1.2,52,1674
153828,56.98431,-165.84926,2011,"snow crab","male",73,3.9,1.6,57,10470
153827,57.00775,-166.46015,2011,"snow crab","male",74,3.9,1.6,56,2269
153826,57.0014,-167.08218,2011,"snow crab","male",73,5.7,3.4,74,699
153825,57.00006,-167.69321,2011,"snow crab","male",77,6.1,3.4,74,23320
153824,56.67231,-171.36807,2011,"snow crab","male",118,7,3.6,147,6130
153823,56.67373,-170.73578,2011,"snow crab","male",113,6,3.4,97,1321
153822,56.66983,-170.09889,2011,"snow crab","male",95,5.3,3.8,93,326
153821,56.67234,-169.5157,2011,"snow crab","male",80,4.9,4.5,92,478
153820,56.67827,-168.9078,2011,"snow crab","male",100,6,3.4,91,1331
153819,56.66087,-168.29907,2011,"snow crab","male",106,6.3,3.3,87,4286
153818,56.6577,-160.38638,2011,"snow crab","male",58,4.3,3.9,13,149
153817,56.67642,-161.57573,2011,"snow crab","male",90,4,2.6,14,1235
153816,56.6619,-162.18588,2011,"snow crab","male",71,4.6,3,27,482
153815,56.67062,-162.78735,2011,"snow crab","male",72,4.6,1.9,26,603
171382,57.6691,-169.02209,2012,"snow crab","female",68,5.3,0.1,124,199918
171371,57.33112,-171.47538,2012,"snow crab","female",101,6.6,1.9,180,145
171372,57.34563,-172.10616,2012,"snow crab","female",108,6.5,1.7,179,108765
171373,57.34452,-172.81457,2012,"snow crab","female",117,7.6,2.1,185,296
171374,57.17094,-168.62362,2012,"snow crab","female",77,5.6,-0.1,125,658
171375,57.16466,-169.32011,2012,"snow crab","female",73,5.1,-0.3,127,4139
162878,57.3312,-165.87117,2012,"snow crab","female",68,1.8,-0.3,76,44622
162879,57.33482,-165.23293,2012,"snow crab","female",66,2.9,-0.5,58,2465
162880,57.3349,-164.62568,2012,"snow crab","female",65,2,0.2,56,72
171376,57.65845,-167.76997,2012,"snow crab","female",69,3.2,0.5,94,41898
165436,56.6566,-161.59947,2012,"snow crab","male",89,3.3,0.1,22,66
165437,56.66238,-168.29911,2012,"snow crab","male",106,7.5,1.7,180,3032
171377,57.66977,-167.14848,2012,"snow crab","female",68,3.1,0.5,92,84697
171378,57.67309,-166.52051,2012,"snow crab","female",67,1.7,0.4,78,5170
171379,57.66853,-165.88704,2012,"snow crab","female",65,1.7,0.3,75,10863
171380,57.65855,-165.24205,2012,"snow crab","female",61,2.1,0.4,59,145
171381,57.66409,-168.40468,2012,"snow crab","female",71,5,0.5,122,58051
165438,56.6756,-168.91443,2012,"snow crab","male",99,5.4,1.1,128,1841
165439,56.67723,-169.51768,2012,"snow crab","male",79,4.3,1.7,136,1565
165440,56.67034,-170.12736,2012,"snow crab","male",97,4.6,1.5,135,306
162508,60.66837,-176.80238,2012,"snow crab","male",129,7.3,0.7,211,10446
165441,56.66543,-170.72098,2012,"snow crab","male",113,5.7,2.6,134,213
165442,56.65254,-171.35052,2012,"snow crab","male",120,7.1,2.9,187,195
165443,56.99644,-167.70525,2012,"snow crab","male",78,4.2,0.2,92,2632
165444,56.99685,-167.09598,2012,"snow crab","male",74,4.6,-0.5,90,1284
165445,57.00918,-166.46318,2012,"snow crab","male",74,3.8,-0.6,80,2743
165446,56.99854,-165.86057,2012,"snow crab","male",72,3.8,-1,77,2677
165447,56.98338,-165.22915,2012,"snow crab","male",71,3.8,-0.8,57,5505
165448,57.00142,-164.61658,2012,"snow crab","male",67,3.7,-0.9,55,592
165449,57.0047,-164.02698,2012,"snow crab","male",67,2.9,-0.8,41,637
165450,57.0019,-163.39375,2012,"snow crab","male",65,1.7,-0.5,41,364
165451,57.00312,-168.35207,2012,"snow crab","male",82,5.6,0.3,126,1461
165452,57.00012,-168.95629,2012,"snow crab","male",80,5,0,128,1245
165453,56.9975,-169.57499,2012,"snow crab","male",60,5,-0.1,130,5123
159704,59.66555,-171.2535,2012,"snow crab","male",72,6.1,-1.5,143,10986
159703,59.66584,-170.58706,2012,"snow crab","male",66,5.8,-1.5,147,11435
159702,59.67149,-169.92358,2012,"snow crab","male",56,4.8,-1.4,113,3204
159701,59.6703,-169.26586,2012,"snow crab","male",47,4.5,-1.3,116,5847
159700,59.66548,-168.61805,2012,"snow crab","male",40,4.3,-1,109,154
159699,59.33013,-177.0533,2012,"snow crab","male",149,8,1.6,214,552
159698,59.3472,-176.38624,2012,"snow crab","male",135,8.1,1.2,217,1357
171383,57.6589,-169.65209,2012,"snow crab","female",70,5.1,-0.6,140,21201
165454,57.00226,-170.16323,2012,"snow crab","male",69,2.4,1.2,132,1603
165455,57.00114,-170.78218,2012,"snow crab","male",95,4.6,1.9,130,202
165456,56.99958,-171.40255,2012,"snow crab","male",109,7.7,2.4,182,5939
165457,57.00108,-172.0335,2012,"snow crab","male",117,8,2.7,183,6485
159697,59.3346,-175.75014,2012,"snow crab","male",137,7.3,1.7,193,1722
159696,59.32384,-175.10441,2012,"snow crab","male",133,7.4,1.4,194,37693
165458,56.9999,-172.64848,2012,"snow crab","male",122,7.9,2.8,184,296
162858,56.65254,-171.35052,2012,"snow crab","female",120,7.1,2.9,187,65
161032,59.68535,-176.54629,2012,"snow crab","female",136,8.3,1,216,3394
161033,59.66785,-177.1424,2012,"snow crab","female",171,8.7,2.1,213,432
171384,57.668,-170.28052,2012,"snow crab","female",73,5.6,-0.2,134,2546
171385,57.67353,-170.8958,2012,"snow crab","female",86,5.2,0.6,135,8154
171386,57.66262,-171.51324,2012,"snow crab","female",99,6.4,1.2,177,69
171387,57.66365,-172.15939,2012,"snow crab","female",107,6.9,1.3,178,137812
171388,57.66877,-172.79592,2012,"snow crab","female",120,7.3,1.6,176,228460
161034,59.50729,-172.9128,2012,"snow crab","female",94,7.2,-0.6,164,792
161035,59.49998,-173.50504,2012,"snow crab","female",103,7.1,0.1,159,744
161036,59.99924,-169.32185,2012,"snow crab","female",46,4.7,-1.2,115,2999
165504,57.66877,-172.79592,2012,"snow crab","male",120,7.3,1.6,176,5094
159695,59.33313,-174.44357,2012,"snow crab","male",121,6.9,1.1,162,6821
159694,59.33267,-173.79605,2012,"snow crab","male",110,7.1,0.4,163,2094
165505,57.6917,-173.39912,2012,"snow crab","male",147,7.1,2.5,175,2996
165506,57.49775,-168.74744,2012,"snow crab","male",71,5.2,0.2,123,2193
165507,57.50249,-169.36644,2012,"snow crab","male",70,5.5,0.4,125,36159
165508,57.49883,-169.98315,2012,"snow crab","male",68,5.5,-0.2,139,4588
165509,57.49597,-170.58519,2012,"snow crab","male",74,4.5,0.6,132,3393
165510,57.99324,-167.80035,2012,"snow crab","male",67,3.4,0.4,95,179900
165511,57.99985,-167.15944,2012,"snow crab","male",64,3.3,0.5,93,2012
165512,57.9995,-166.52751,2012,"snow crab","male",62,3.3,0.7,94,2448
165513,58.00059,-168.42607,2012,"snow crab","male",70,5.2,0.3,120,153770
165514,58.0002,-169.08831,2012,"snow crab","male",70,5,-0.2,119,56316
165515,58.00324,-169.7032,2012,"snow crab","male",70,5.5,-0.2,118,47571
165516,57.99822,-170.34214,2012,"snow crab","male",74,5.5,-0.6,137,16514
162339,60.66328,-174.83175,2012,"snow crab","male",98,7.6,-0.5,201,56685
162338,60.66947,-174.13049,2012,"snow crab","male",87,7.6,-0.9,202,12771
162337,60.66565,-173.4666,2012,"snow crab","male",66,6.4,-1.4,152,16176
165517,58.00464,-170.97956,2012,"snow crab","male",87,6.1,-0.6,138,4532
165518,58.00054,-171.62036,2012,"snow crab","male",99,6.5,0.8,176,2862
171389,57.6917,-173.39912,2012,"snow crab","female",147,7.1,2.5,175,195
171390,57.49775,-168.74744,2012,"snow crab","female",71,5.2,0.2,123,8058
171391,57.50249,-169.36644,2012,"snow crab","female",70,5.5,0.4,125,87134
171392,57.49883,-169.98315,2012,"snow crab","female",68,5.5,-0.2,139,2173
163003,60.97687,-171.48992,2012,"snow crab","male",60,6.7,-1.5,152,52198
171393,57.49597,-170.58519,2012,"snow crab","female",74,4.5,0.6,132,552
171394,57.99324,-167.80035,2012,"snow crab","female",67,3.4,0.4,95,45911
159693,59.33529,-173.16685,2012,"snow crab","male",100,7,-0.1,163,4929
159692,59.33441,-172.51705,2012,"snow crab","male",89,7.8,-0.8,165,1489
159691,59.33996,-171.84343,2012,"snow crab","male",79,7.2,-1.1,168,7808
163720,57.6589,-169.65209,2012,"snow crab","male",70,5.1,-0.6,140,16508
159690,59.33295,-171.18367,2012,"snow crab","male",75,6.1,-1.4,142,9697
159689,59.3323,-170.53928,2012,"snow crab","male",67,5.5,-1.4,146,8910
171395,57.99985,-167.15944,2012,"snow crab","female",64,3.3,0.5,93,278
171396,57.9995,-166.52751,2012,"snow crab","female",62,3.3,0.7,94,210
171397,58.00486,-165.89689,2012,"snow crab","female",55,3.6,1.2,95,77
165519,58.00268,-172.2534,2012,"snow crab","male",105,7.2,1.1,175,5541
165520,57.99724,-172.87773,2012,"snow crab","male",109,7,1.1,173,11013
160204,59.66505,-172.56766,2012,"snow crab","female",84,7,-1.2,166,679
160205,59.67461,-173.25936,2012,"snow crab","female",95,7,-0.7,158,4404
159946,60.98754,-171.48264,2013,"snow crab","female",60,6.8,-1.6,127,36780
161344,56.32609,-170.6755,2013,"snow crab","female",122,4.7,3.9,106,586
161345,56.67195,-167.67572,2013,"snow crab","female",102,6.4,1.5,71,387
161346,56.67224,-167.05801,2013,"snow crab","female",95,6.5,1.2,61,1052
171346,58.32568,-172.29711,2013,"snow crab","female",103,7.2,1.5,141,779987
171347,58.33256,-172.92171,2013,"snow crab","female",110,9.6,1.8,153,13133
171348,58.32913,-173.57002,2013,"snow crab","female",115,8.8,2.5,151,302172
171349,58.34469,-174.3101,2013,"snow crab","female",168,10.9,2.8,190,665
161347,56.65726,-165.85302,2013,"snow crab","female",78,4.9,0.3,59,630
161348,56.66507,-165.2235,2013,"snow crab","female",75,5,0.2,51,4755
161349,56.6566,-168.27706,2013,"snow crab","female",107,6.5,1.5,70,52235
161350,56.67395,-168.92096,2013,"snow crab","female",99,6.2,2.1,104,5342
171400,59.66847,-171.8977,2013,"snow crab","female",77,6.3,-1.4,136,8095
171401,59.66665,-172.55111,2013,"snow crab","female",85,7.2,-1.3,137,1255
171402,59.68225,-173.24139,2013,"snow crab","female",95,8.8,-0.2,158,9678
161748,57.32336,-168.36676,2013,"snow crab","female",74,5,0.4,72,1576
163774,60.33859,-174.07474,2013,"snow crab","male",91,9.5,-1.1,163,91596
163773,60.29622,-173.37991,2013,"snow crab","male",64,9.2,-0.8,164,5434
163772,60.33519,-172.06416,2013,"snow crab","male",59,6.4,-1.5,132,7224
163606,60.326,-171.37834,2013,"snow crab","male",66,6,-1.3,125,16399
